lake_name,Value,Variable,LakeVarID,Variable_Name,MEAN_JAN,MEAN_FEB,MEAN_MAR,MEAN_APRIL,MEAN_MAY,MEAN_JUNE,MEAN_JULY,MEAN_AUG,MEAN_SEPT,MEAN_OCT,MEAN_NOV,MEAN_DEC,STD_JAN,STD_FEB,STD_MAR,STD_APRIL,STD_MAY,STD_JUNE,STD_JULY,STD_AUG,STD_SEPT,STD_OCT,STD_NOV,STD_DEC
Lost_Valley,253,var10@SFC,253 var10@SFC,Lake Bottom Temp,274.278742009943187,274.278742009943187,274.278742009943187,275.536820845170439,281.575039950284065,285.548362038352252,288.457630504261374,289.106600674715935,286.434592507102252,280.890780362215935,275.353715376420439,274.206920276988626,0.873468130017317,0.873646451498309,0.873644045008508,1.082085742677146,1.031186037590164,1.255486884731128,2.356261411969091,2.387441743344053,1.256123061193835,1.868166090737276,1.138167196753810,0.929157174968647
Swofford,263,var10@SFC,263 var10@SFC,Lake Bottom Temp,275.224180330860577,275.636096282712515,277.330985181873132,280.660591278252241,283.945981533809629,285.590038107288706,286.865340094352007,287.348447248767968,286.494688234670377,283.899305983214049,279.241613615012000,275.870926756689357,0.753793943933115,1.085460147459085,1.206834396875744,0.949764320432906,1.143823535795411,1.659102003821731,2.287368625711452,2.472188681546581,1.493865609831345,1.032872919709910,0.927107682360144,0.738845730014161
Troutvale Reservoir #1,264,var10@SFC,264 var10@SFC,Lake Bottom Temp,275.722944779829561,275.722989169034065,275.722856001420439,275.722856001420439,275.722323330965935,277.745760830965935,280.509920987215935,280.937300248579561,281.077570134943187,278.369429154829561,276.002374822443187,275.825927734375000,0.749262604884499,0.749059139522438,0.749123912830844,0.748991011686407,0.747075036256031,0.672838059354732,0.816291706618275,0.875003206681790,0.787497410150078,0.703431664209840,0.640224027570968,0.751286241784975
elk cr,265,var10@SFC,265 var10@SFC,Lake Bottom Temp,276.611616654829561,276.611749822443187,276.585915305397748,276.753884055397748,278.617165305397748,279.331032492897748,279.675226384943187,280.028120561079561,280.283358487215935,280.345725319602252,278.312655362215935,276.728937322443187,0.377964925067203,0.378049374460291,0.389007346272017,0.492667152495385,0.564105482868179,0.593944914136912,0.580243375500621,0.555291952257420,0.533504275511530,0.532712966609678,0.701532763366111,0.363429319436937
Willow Lake,275,var10@SFC,275 var10@SFC,Lake Bottom Temp,277.675232589490463,277.580584467556321,278.357669154720043,279.075082995476862,279.441507575585263,279.649866386837175,279.819829511945500,279.990161347301694,280.137925313387086,280.280133733939522,280.263165670529361,279.298428502487070,0.641737681261934,0.621611518668283,0.527685357274616,0.522725228556842,0.584990541065596,0.576035521301615,0.582796311083246,0.562570733881139,0.538558173272292,0.518152806552144,0.517919922904497,0.630499624049064
gooseberry reservoir,276,var10@SFC,276 var10@SFC,Lake Bottom Temp,276.321215004364717,276.321339036688414,276.321339036688414,276.310444123749733,276.856801651096077,278.875718635891928,279.340249253065281,279.543459792598696,279.689000575191130,279.539378850940011,277.247257357562489,276.326679236548785,0.441873450152821,0.442013369296378,0.442010565697190,0.437988164708135,0.392595118489325,0.508696151324092,0.704380106790604,0.709132593263753,0.702265283498080,0.647505548233086,0.485493191644196,0.437167100015776
Upper Twin Lake,281,var10@SFC,281 var10@SFC,Lake Bottom Temp,276.651433771306813,276.651433771306813,276.651389382102252,276.651344992897748,276.649480646306813,277.818425958806813,278.361661044034065,278.607488458806813,278.766978870738626,278.353271484375000,276.899702592329561,276.658314098011374,0.184033252322609,0.184143103105219,0.184193601982241,0.184186541531238,0.189996487973722,0.332301605491583,0.343883508539977,0.337434832560693,0.334245600713712,0.413868618258580,0.225003365245415,0.186760233848690
owyhee,287,var10@SFC,287 var10@SFC,Lake Bottom Temp,276.512086841831149,276.481785443474564,277.070734124185208,279.157768405534227,280.048719844921322,280.398264017109000,280.718245600015564,280.981062034727984,281.164928995158448,281.272610637867160,279.523634314037281,276.845331148389107,0.367106450175929,0.340852374069549,0.533996826536388,0.641774957491296,0.744575736294209,0.783990826726883,0.759862582280489,0.763643068642416,0.768604283300649,0.754246968171919,0.685590616015917,0.338398564492655
Saguaro,288,var10@SFC,288 var10@SFC,Lake Bottom Temp,282.368275751813428,282.308498058102430,282.433047310296161,282.505608558671611,282.586797108562962,282.659943180447613,282.719744379048564,282.759451351346229,282.793829157065488,282.842707667852551,282.877685824781850,282.855164543720321,0.546221158812626,0.544380626898805,0.546466610825395,0.550496261053646,0.539860991154465,0.539760387387446,0.535027769755894,0.528667125449364,0.538576904099205,0.539359444483201,0.541751457696177,0.518344846464484
Upper San Leandro Reservoir,291,var10@SFC,291 var10@SFC,Lake Bottom Temp,281.488082836843489,282.618283494688114,283.894542251617565,285.503734563053968,287.331070591743241,289.162194421112872,290.500020812076684,290.872309105278703,290.394546380967654,288.567143592725984,285.505332826970573,282.477648817015165,0.667961877226323,1.017987686177436,1.241903946728730,0.648479801268192,0.391526771523423,0.394588957314903,0.323147555873982,0.398196400208117,0.494970077647430,0.959298158942299,0.713420889536212,1.048089904981970
Shadow Cliffs Lake,296,var10@SFC,296 var10@SFC,Lake Bottom Temp,281.285178444602252,282.345592151988626,283.385719992897748,284.509121981534065,285.542014382102252,286.606245561079561,287.438720703125000,287.821621981534065,287.581787109375000,286.897483132102252,285.133900035511374,282.370494495738626,0.661060827376015,0.746136368546150,0.972711029986664,1.263321632312988,1.772715275063630,2.317792693201703,2.711968265700707,2.801312738767923,2.368745780221864,1.795521939003806,0.975030805436992,1.033342872125757
New Melones,297,var10@SFC,297 var10@SFC,Lake Bottom Temp,280.291013520351157,280.101951194591720,280.161207428091188,280.309729104455926,280.417641123510748,280.544198811351521,280.662412574485643,280.762597091064208,280.853481424312520,280.922927315701713,280.953070423977181,280.796067026988283,0.386025130045679,0.388140854057892,0.401356970935482,0.393056179947756,0.396352086687873,0.391102224896951,0.389673492978888,0.391157731047962,0.386191902512470,0.381156730680888,0.370644783335996,0.340670029200526
Wild Horse Reservoir,298,var10@SFC,298 var10@SFC,Lake Bottom Temp,276.975187961568622,276.975155388284691,276.969783976512133,276.986201560444158,277.468860720160762,277.889328186536034,278.035346538099759,278.105407201667447,278.178017637086270,278.247678047585111,278.005479281961982,277.066516028335570,0.059917177188149,0.059978007276467,0.066253853508123,0.109130807996934,0.200655785864576,0.164980036950842,0.204376318772707,0.213387003735716,0.218584125720501,0.213412370326588,0.228529985490846,0.065313358923280
Lower Goose,302,var10@SFC,302 var10@SFC,Lake Bottom Temp,275.460560191761374,275.460648970170439,275.516091086647748,277.500022194602252,280.503440163352252,281.190141157670439,281.380925958806813,281.484619140625000,281.618230646306813,281.352206143465935,277.663862748579561,275.712335759943187,0.715838633891816,0.715738840488053,0.796773196529555,1.320710947304500,1.032990646761514,0.939836156540598,0.913464455582824,0.924482469801104,0.948625773049927,1.070009120340415,0.692216550726489,0.706008094879442
Wapato Lake,308,var10@SFC,308 var10@SFC,Lake Bottom Temp,277.084628018465935,277.079390092329561,277.073885830965935,277.028963955965935,277.262673117897748,277.646684126420439,277.846746271306813,277.943603515625000,278.021329012784065,278.076504794034065,278.016179865056813,277.209184126420439,0.013449416220912,0.018506093084975,0.023036243761551,0.044612895184396,0.091659913266871,0.054391213731375,0.084405345848421,0.093501831808214,0.096912465875913,0.098499954950171,0.115893489039200,0.069342331296763
Mitry,316,var10@SFC,316 var10@SFC,Lake Bottom Temp,283.618985262784065,285.921364524147748,288.753395774147748,291.582452947443187,294.216197620738626,297.961004083806813,301.151078657670439,301.805464311079561,299.944979580965935,294.038862748579561,287.635586825284065,283.542236328125000,0.946360266202023,1.321639476901411,1.057486744947355,1.135720245981485,1.002772888658942,2.453571495615393,2.845440322791681,2.034274296899498,1.394536962894183,1.701669211808901,1.668954517821383,1.012961270360608
Lake Greenhaven,317,var10@SFC,317 var10@SFC,Lake Bottom Temp,281.615046702274412,281.649292218662936,281.878464079168566,282.141841415188253,282.374337574163178,282.689235013962730,283.067070004492791,283.448459754995838,283.731746102205477,283.922554094436293,283.984463687819130,283.000638570414083,0.576866060294826,0.554588522437049,0.549487173685769,0.548445521159802,0.537647256839778,0.513011873156759,0.506461236350573,0.505380732736107,0.491074874011631,0.475087615689555,0.448532210423457,0.673761271002082
Mormon Lake,323,var10@SFC,323 var10@SFC,Lake Bottom Temp,277.042768998579561,277.039972478693187,277.033935546875000,277.004239169034065,277.489901455965935,277.893177379261374,278.039484197443187,278.117431640625000,278.181973544034065,278.241144353693187,278.094748757102252,277.163196910511374,0.040617068147516,0.041799878800425,0.049201784058428,0.088632448372254,0.164296409443260,0.119670858633641,0.146364663549660,0.176583357765898,0.178276409938054,0.180219055254331,0.209241255885272,0.093329693337823
Comins Lake,326,var10@SFC,326 var10@SFC,Lake Bottom Temp,276.792726757303456,276.781905720198154,276.783557675341910,277.082861096570809,278.237818675661117,278.756808269775547,279.085266623463667,279.260099050806332,279.273448346838734,279.111093659795699,278.418711233220847,276.944907985978489,0.134935771889263,0.154891061735395,0.158111182561362,0.380953928478351,0.415831096619719,0.323716945561057,0.319445980503930,0.321343864479712,0.279798461999502,0.301438072638080,0.329609243140850,0.183506431575170
Dacey Reservoir,327,var10@SFC,327 var10@SFC,Lake Bottom Temp,277.090842507102252,276.869739879261374,276.920254794034065,277.277410333806813,277.477161754261374,277.557594992897748,277.587690873579561,277.616188742897748,277.644509055397748,277.673006924715935,277.692715731534065,277.564475319602252,0.156700644591981,0.214972247668279,0.238113987547360,0.168423288566113,0.052860852129655,0.133483881067923,0.143470029316820,0.141842950912053,0.142843470501835,0.144703727841537,0.144043468042190,0.211618306208031
Kemmerer Reservoir,328,var10@SFC,328 var10@SFC,Lake Bottom Temp,275.981645063920439,275.981822620738626,275.981822620738626,275.979780717329561,276.455366654829561,278.974320845170439,279.742520419034065,279.976984197443187,280.134432705965935,279.732621626420439,277.015735973011374,276.083074396306813,0.747951207670764,0.747993910050170,0.747930593219043,0.747040035969737,0.812520152410142,0.684982781606591,0.927027284978520,0.939307286208320,0.924298234593835,0.685177353987835,0.532370221230165,0.672277907128168
Springfield,331,var10@SFC,331 var10@SFC,Lake Bottom Temp,275.722989169034065,275.569136186079561,275.479114879261374,276.973655007102252,279.762717507102252,280.751398259943187,281.088489879261374,281.363081498579561,281.585782137784065,281.497536399147748,278.687389026988626,275.999755859375000,0.624821128154980,0.569725312180335,0.728699885054776,0.863407036116755,0.799081758826885,0.855528016471897,0.870833175530244,0.841666000470411,0.823721313739644,0.761151448551322,0.979175107215351,0.463394411808603
Baker Lake,999,var10@SFC,999 var10@SFC,Lake Bottom Temp,276.985702065745670,276.985771117114382,276.980636062801523,276.938556110115655,277.320149992654024,277.783341334117438,278.011420319230979,278.272173904954229,278.466806215068743,278.544080357517998,277.713151087189146,277.009598454967204,0.081952100209131,0.081874873331293,0.081726396049641,0.099616751766394,0.175145173996879,0.162750175666723,0.192405846423424,0.196251175587479,0.197774804241869,0.201506952453210,0.245559452533193,0.068546840370926
Las Curias,1000,var10@SFC,1000 var10@SFC,Lake Bottom Temp,298.058260830965935,297.792147549715935,297.688987038352252,297.783225319602252,297.870760830965935,297.952215021306813,298.042325106534065,298.131636186079561,298.202525745738626,298.257435191761374,298.306307705965935,298.334628018465935,0.225232739747446,0.270839632077867,0.274273067935660,0.257981792900673,0.288383929731008,0.290561791664127,0.289102223972599,0.286129438184381,0.284968357984517,0.284120044948144,0.281092961574034,0.270821945588014
Acton Lake,1001,var10@SFC,1001 var10@SFC,Lake Bottom Temp,273.910666725852252,273.940274325284065,276.651966441761374,282.584761186079561,286.664395419034065,288.854292436079561,289.620982776988626,289.710471413352252,289.520441228693187,286.694935191761374,279.515203302556813,275.219526811079561,0.661907149445717,0.964612224841094,1.814926163037153,1.330390286811276,1.818197960131690,2.647059156504060,3.077854294861202,2.570459529668585,1.922974626704114,1.353759088633970,1.514246939206037,1.315149110134777
Alum Creek Lake,1002,var10@SFC,1002 var10@SFC,Lake Bottom Temp,273.833683657190079,274.022086517297396,276.615054041871986,282.934026139596483,288.731682420186019,293.414840393832037,296.018310320597664,294.834022339258752,292.224325683706581,285.921046221878839,278.148212366001758,274.821578648998695,0.671139891577895,1.093735353228392,2.033916434960746,1.321415467545000,1.760043997936434,1.609242117108219,1.633776079186649,1.529146216218932,1.080720851286775,1.475400727635209,1.451626955507110,1.340999261097788
Apple Valley Lake,1003,var10@SFC,1003 var10@SFC,Lake Bottom Temp,273.849454012784065,273.996382279829561,276.056396484375000,281.800093217329561,288.059370561079561,292.864457563920439,295.308038884943187,294.438099254261374,291.440052379261374,284.983243075284065,277.468061967329561,274.663596413352252,0.635797852881917,1.022416768959865,1.828515166030171,1.334855536653270,1.418250594272062,0.779185906730127,0.950647611428978,1.041561500137621,0.885558049596224,1.450360302692704,1.397445744809608,1.203044098020171
Atwood Lake,1004,var10@SFC,1004 var10@SFC,Lake Bottom Temp,273.861850386307708,273.668446534914835,274.958452963222385,279.346775323911743,283.446379171545402,286.307422216133943,287.888615663664780,287.864356613941482,286.913178433804376,284.469629353945095,279.605454410521929,275.556140415062202,0.478805909945870,0.462606150310293,1.168655316164468,1.014390206263215,1.007669440538188,0.808115533552620,0.869819019654873,0.780704851619071,0.717721706902717,0.997642785494087,0.981554148440662,1.135341198590896
Brookville Lake,1005,var10@SFC,1005 var10@SFC,Lake Bottom Temp,273.950264427616332,274.162685517188947,277.222615646530016,283.445873901943685,289.219567698055357,293.629968017747615,295.859964550839436,294.906765267240019,292.167659383146656,286.421084588492704,278.688006536830585,275.056934002378625,0.810120818746761,1.264542893288100,2.008132165065966,1.283112961944626,1.547501016417506,1.081733028924237,0.893201168343322,0.979733091605205,1.015224297161899,1.402184945613154,1.638562945934717,1.396615147678376
Buckhorn Lake,1006,var10@SFC,1006 var10@SFC,Lake Bottom Temp,276.292682192528048,275.509645340635132,277.637533881747402,280.924680104274728,282.255181210509761,283.142781452046393,283.653564805142935,284.066191869652300,284.387220516127741,284.538352698878271,282.380211207598109,278.603593386910177,1.129160119877832,1.325352107659804,1.571251618720000,1.073750555250956,1.032118631981512,1.121823983130468,1.153479521664017,1.130581867789473,1.108376331308082,1.053003736043220,0.949903737551845,1.068759536841500
Burr Oak Reservoir,1007,var10@SFC,1007 var10@SFC,Lake Bottom Temp,273.966242009943187,273.981467507102252,276.497891512784065,282.030961470170439,286.717262961647748,289.797429865056813,291.030073686079561,291.270308061079561,290.307106711647748,286.252463600852252,279.221790660511374,275.186146129261374,0.672204717748031,0.875219301847676,1.577658910698275,1.295891052455785,2.281665069364461,3.212064368689425,3.619054010244118,3.424595249706154,2.622729835889149,1.247369588505205,1.300282293809400,1.289710219414969
Caesar Creek Lake,1008,var10@SFC,1008 var10@SFC,Lake Bottom Temp,274.093000375505142,274.163853483053117,276.978516543708508,282.685763803590930,287.946640221348162,291.314441623208722,293.064648326272106,292.644805022088633,291.147246692017120,286.831948068537940,279.356402119453037,275.401627667527293,0.822395261208086,1.129396562917060,1.796067420661404,1.370600736052394,2.040535918125028,2.901603525620641,3.542115493604822,3.017608161450569,2.019358395206348,1.446110017478454,1.458894833432975,1.378421997185790
Carr Fork Lake,1009,var10@SFC,1009 var10@SFC,Lake Bottom Temp,275.698869008299653,275.508852294718906,278.239501406011470,282.562953653411228,285.676700404315625,287.528621058392389,288.459033313381894,288.787171427378553,288.457306772331492,286.286934201880626,281.389076966950427,277.660830552651873,1.219804907866570,1.483565374689777,1.590392872312267,0.974758996932734,1.124694418048390,1.444309237302625,1.756531997630794,1.680841965204407,1.265545210295075,0.941290138901910,1.197261121877959,1.264859306425675
Cave Run Lake,1010,var10@SFC,1010 var10@SFC,Lake Bottom Temp,275.949690552333607,275.587324443909040,277.615301380701851,281.321747813737488,284.192146105730785,286.609375278931850,287.778729531529166,287.691864704516206,286.725733681151667,284.466613293795717,281.054863822088635,278.031434751479651,1.027390385986502,1.177116463906542,1.460395585603851,0.860748993875139,0.872927182019242,0.631968440655531,0.578811887976493,0.578482876362658,0.804286118558689,0.766689871299895,0.802705863195541,1.180935534068607
Charles Mill Lake,1011,var10@SFC,1011 var10@SFC,Lake Bottom Temp,273.713090376420439,273.823974609375000,275.814608487215935,281.827215021306813,288.013294566761374,293.028697620738626,295.407648259943187,294.582275390625000,291.500066583806813,285.119340376420439,277.528963955965935,274.444358132102252,0.559536785427341,0.888485469570303,1.882719273664702,1.354299771637799,1.479038734159505,0.734915502066989,0.987418865051730,1.073714289479652,0.949418732046714,1.433028197002832,1.425332055017598,1.182750555860444
Cowan Lake,1012,var10@SFC,1012 var10@SFC,Lake Bottom Temp,274.253505471366964,274.323381027322398,277.176843476646127,282.742583796255474,287.496181972088095,290.832399805188970,292.352767944582695,291.922393294542928,290.553757449306033,286.788029157295341,279.563177063904618,275.647695342967609,0.879548072612716,1.184592387661525,1.784896798981049,1.325517100717025,2.279682105040310,3.342953319061469,4.043683779175404,3.429804533416521,2.320498205364590,1.401867741692651,1.403823393926249,1.407436034522471
Delaware Reservoir,1013,var10@SFC,1013 var10@SFC,Lake Bottom Temp,273.761450899439296,273.910248987637942,276.454304862212098,282.951020922464295,288.599998908644238,293.317012899169640,296.159253277009157,294.910829876133107,292.197598958923720,285.980993563241327,278.174101501491862,274.739881606476160,0.628145018993772,1.042446277398892,2.072380341919940,1.338569309797101,1.901135403936875,1.832436921406647,1.362820417672830,1.367901410855332,1.094722334948694,1.465989424510077,1.474117326560412,1.332682101496329
Dillon Lake,1014,var10@SFC,1014 var10@SFC,Lake Bottom Temp,273.905636753004160,273.928155834782103,276.106236752414418,281.653395010188888,287.053248794020135,290.831772007217978,292.690190338545563,292.447880783402979,290.529584677684795,285.753391082597204,278.723197570341938,275.064823593626613,0.591781726570003,0.861790919779920,1.657294536538224,1.223703116520783,1.632837249188400,1.722310573755142,2.026117148794197,1.928025344803134,1.515729456431726,1.305310042380684,1.257664651543078,1.228841316592037
Hocking County Lake,1015,var10@SFC,1015 var10@SFC,Lake Bottom Temp,274.060879794034065,274.165505149147748,276.658092151988626,282.188720703125000,287.786820845170439,291.963223544034065,294.206831498579561,293.905162464488626,291.740167791193187,286.497802734375000,279.076726740056813,275.246914950284065,0.735176720703022,1.023411119503832,1.602536899720556,1.234798959986032,1.700482294120847,2.256532124885049,2.766921649646261,2.602727298324130,1.862091248886079,1.442289643252531,1.334019848078744,1.330651065875906
Kiser Lake,1016,var10@SFC,1016 var10@SFC,Lake Bottom Temp,274.372314453125000,274.385142933238626,276.338045987215935,281.440940163352252,286.025590376420439,289.550226384943187,291.276966441761374,290.605446555397748,288.758589311079561,284.510009765625000,279.006103515625000,275.649169921875000,0.483382923448248,0.807637854540813,1.489954179157317,1.020798857212838,0.996126180889548,0.722694977725258,0.894282642956964,1.040703362233554,0.856335476455753,1.141164896541089,1.229746050617818,1.199827266312038
Knox Lake,1017,var10@SFC,1017 var10@SFC,Lake Bottom Temp,273.822282620867213,273.963748707918683,275.917454971134134,281.559728657197184,287.665752936214062,292.335835666749915,294.728629537753648,293.886315933461390,291.033302543569732,284.855817982624558,277.544351761742860,274.675924499131725,0.601151178827468,0.951264921619155,1.787383885822684,1.322017337559786,1.402406481640541,0.764857101583761,0.906813428184492,1.029762922480481,0.865899189843549,1.405421139454889,1.375332438334395,1.193884652876487
La Due Reservoir,1018,var10@SFC,1018 var10@SFC,Lake Bottom Temp,273.543277473650392,273.557073420855431,274.888098005818108,280.190388019394277,286.174639494799408,291.449152730041533,294.085351059315997,293.590311647752969,290.983131363508789,285.050246882825888,277.657190462050323,274.283500772381728,0.369550545185261,0.547644196535897,1.339646085048912,1.406542887075061,1.210666776126184,0.904470724665998,1.219051294970424,1.270136184536002,1.006940750068211,1.335729112779279,1.354891440442097,1.065289654093023
Lake Loramie,1019,var10@SFC,1019 var10@SFC,Lake Bottom Temp,273.727322992329505,274.054085962216334,276.706320447155633,283.061276499089956,289.291736590468076,294.239870959345467,296.598456887306838,295.376694454907351,292.505096303851246,285.660530712904233,277.892640350714089,274.661585853655538,0.628864948687669,1.183700739481159,2.210487088199510,1.358441238658619,1.510994350500061,0.823429394121269,1.133250149552299,1.155822415746105,0.886747788711012,1.429148057591596,1.664092934655060,1.369976695724578
Lake Milton,1020,var10@SFC,1020 var10@SFC,Lake Bottom Temp,273.622272650501259,273.685880758946382,275.295320957017054,280.926552980364477,286.893603155597191,291.992000271261190,295.009616680773661,294.124615944429706,291.233850581382910,285.107819499050777,277.653870322175180,274.378741954471423,0.448450704652663,0.660625793975049,1.577017708021920,1.365281583323015,1.500572118104137,1.066181865330031,0.815046869957341,1.160452642269048,0.998777986613832,1.372594514903848,1.347738851872915,1.108268418615612
Lake Mohawk,1021,var10@SFC,1021 var10@SFC,Lake Bottom Temp,273.641268643465935,273.718328302556813,275.517156427556813,281.237282492897748,287.193825461647748,292.157825816761374,294.605357776988626,294.097190163352252,291.362548828125000,285.304665305397748,277.806840376420439,274.462735262784065,0.434209054577376,0.702193667121690,1.638093645557509,1.327706767664681,1.451536746083760,0.976844887503348,1.159632748248594,1.267360543884882,1.026485286187767,1.399673115412403,1.333789312340306,1.157877773394800
Lake Roaming Rock,1022,var10@SFC,1022 var10@SFC,Lake Bottom Temp,273.636093924944930,273.658084071194764,274.958133859603208,280.213482390623597,286.531049496563639,291.914110443267987,294.810687921894782,294.059873114871493,291.011664824377931,284.814909874491548,277.568710112759106,274.460981728219224,0.465765338131030,0.648592955481726,1.443329574974136,1.498903621296748,0.955997664696308,0.534035119580304,0.874164142359526,1.194726170933027,0.984829124186309,1.304169975952234,1.393244195952696,1.124673179558575
Lake Waynoka,1023,var10@SFC,1023 var10@SFC,Lake Bottom Temp,274.684681285511374,274.595592151988626,277.199551669034065,282.133278586647748,286.138250177556813,288.894864169034065,290.139626242897748,290.073308771306813,289.082808061079561,286.129239169034065,280.357177734375000,276.423805930397748,0.838993862630129,1.109489680985341,1.603718767331408,1.107929599365530,1.630760337188617,2.391265527823017,2.718275711349320,2.462574276798324,1.777167467391905,0.999283248013459,1.232425216496605,1.358045852801058
Michael J Kirwan Reservoir,1024,var10@SFC,1024 var10@SFC,Lake Bottom Temp,273.574360990882042,273.611193621637995,275.093655945161345,280.505297324395372,286.398600793105288,291.270056964730145,293.577773728373245,293.127067607176457,290.808985908396949,285.173615293063335,277.753392314515224,274.322064645214482,0.382664654711573,0.582205639910251,1.440670854893392,1.355383474506151,1.381949099466059,1.974438670686348,2.478042068683386,2.292848824920372,1.412445075662595,1.356013878513517,1.346088632215861,1.082645424864503
Paint Creek Lake,1025,var10@SFC,1025 var10@SFC,Lake Bottom Temp,274.342254138934493,274.420557876577732,277.182528810723113,282.641342002179613,287.207512059739599,290.220352689847800,291.807283546377960,291.662961423171510,290.394498260855016,286.467896516143753,279.656077418996063,275.764323893770609,0.815348154273858,1.148133252302128,1.709580741883719,1.270781092190216,2.257656969266423,3.100919193346648,3.712950950678790,3.276959922557227,2.446379595747896,1.346135081889245,1.305887362979990,1.383153168289418
Piedmont Lake,1026,var10@SFC,1026 var10@SFC,Lake Bottom Temp,273.828039978269089,273.759132246697789,275.742485395439076,281.220308252798418,286.449538322350975,290.122337322882004,292.043065930489036,291.870231006805227,290.318550947756023,285.704662764795444,278.786916046440751,274.977267317144651,0.546626851801274,0.721734846135477,1.567159476125579,1.205028143937052,1.659227358559710,2.095674996204830,2.393747347244491,2.126846827161468,1.530513248261930,1.332977248677313,1.210132826359251,1.192175269637560
Pleasant Hill Lake,1027,var10@SFC,1027 var10@SFC,Lake Bottom Temp,273.749800248579561,273.875954367897748,275.839555220170439,281.774258700284065,287.980490944602252,292.926602450284065,295.353848544034065,294.495538884943187,291.430153586647748,285.041437322443187,277.463267933238626,274.455588600852252,0.601064553095917,0.947100303428617,1.854409606950863,1.351393445107896,1.491926042162327,0.745162588133581,0.981769362433624,1.071219406668877,0.951359989004513,1.441063249544708,1.414511303740160,1.182227908982216
Rocky Fork Lake,1028,var10@SFC,1028 var10@SFC,Lake Bottom Temp,274.320098188436475,274.450966454479669,277.258355847354949,282.690357491345196,288.014950463134880,291.977102390301468,293.705102126302506,293.250913782029954,291.393423718039060,286.678952212887566,279.443813031324680,275.693204250205952,0.916207140869674,1.254588694942377,1.730720056001418,1.338658944486005,1.822039542791998,2.405618921607695,2.871142479986182,2.594333215590476,1.813681945792176,1.384963457952817,1.378866487199423,1.436370865618871
Senecaville Lake,1029,var10@SFC,1029 var10@SFC,Lake Bottom Temp,273.892227286326829,273.891116924445782,276.176422817667572,281.841437496015544,287.023127752728556,290.645853478679101,292.614468921596938,292.666146694689587,291.070565207354321,286.261335558568021,278.947390980671344,275.039608940743278,0.635431538127548,0.840768475974469,1.603141403348010,1.213119729091112,1.914074362449677,2.714907402555491,3.184748165147833,3.011964570444008,2.199206097134946,1.379753644116356,1.272435954751691,1.249724742997160
Tappan Lake,1030,var10@SFC,1030 var10@SFC,Lake Bottom Temp,273.765218488218409,273.793071963968600,275.819635213612685,281.630829476000713,287.467216020336707,292.203262902219024,294.559505364494555,293.912913570162232,291.306082101276843,285.571482087058143,278.065276205968928,274.624793399272050,0.531611272886566,0.785745780245948,1.749039917952778,1.317005455524214,1.590508812860671,1.366338887630874,1.795863548656077,1.679809588681783,1.271205238803252,1.410212226914813,1.297302028368328,1.189358070247470
William H Harsha Lake,1031,var10@SFC,1031 var10@SFC,Lake Bottom Temp,274.417894177246808,274.585987691432138,277.558087445150534,283.094960557909417,288.684161295243996,293.242584627573649,295.268151372587738,294.716566089699768,292.257104431139282,286.895277665479512,279.438202394290784,275.771272842325800,1.046448629562968,1.347542543048715,1.763701205972828,1.304198177472681,1.710137480898877,1.564874068993306,1.685435721086248,1.701653579546866,1.576992535040708,1.447060276063191,1.464151821571128,1.484872775232494
Wingfoot Lake,1032,var10@SFC,1032 var10@SFC,Lake Bottom Temp,273.484171778688903,273.412266604397530,274.662994360963239,279.391439636056134,283.256198059553242,285.048163968982465,285.863645154729909,286.249419089609319,286.196581702244657,285.117563094451384,279.437927288409355,274.841416985501667,0.284840534870483,0.333334575983470,1.103208531535799,1.197370045133907,1.397660720731418,2.286744061188132,2.735050344490664,2.678020170023755,1.778908540201456,1.388564928610160,1.174001790807673,1.200499177045012
Falls Lake,1033,var10@SFC,1033 var10@SFC,Lake Bottom Temp,277.356023826476758,278.047613891613196,281.240929475811015,286.186303529818531,289.236901821722995,291.325568466870834,292.233316359430603,292.517582781925398,292.272043270180291,289.588343651650064,283.487967199690615,279.567158349874148,1.582284383486203,2.035071163756606,1.972778651343891,1.044295240798857,1.777927121613659,2.701535160299512,3.041269677496935,2.897564203068923,2.232695267257058,1.245057077718453,1.100298282210719,1.295052266316585
French Creek,1,var8@SFC,1 var8@SFC,Lake Mix Layer Temp,280.532159978693187,282.076859907670439,285.875865589488626,289.851806640625000,294.385808771306813,298.773415305397748,300.513028231534065,300.176558061079561,297.687744140625000,292.269775390625000,285.670698686079561,282.721036044034065,2.367179957785345,2.210301072826891,1.709390387684201,1.027878475437259,1.121085693267153,0.848174861123773,0.796744047021019,0.617573588305046,1.106960898550306,1.249837483331817,1.648465235847618,1.547241697372108
Arkabutla,2,var8@SFC,2 var8@SFC,Lake Mix Layer Temp,277.944621629257028,279.185783141136596,283.588467314802131,288.333386689303779,293.571442990572848,298.264739187850068,300.242501384939487,299.582030664173146,296.742654988475692,290.563054191179901,283.438773141698846,280.352016740185775,2.215366112248472,2.329811955748196,2.164993542757751,1.244709743016266,1.223087147756789,0.717931718674023,1.043853866676633,0.692012015472767,0.991181157179092,1.105647184323903,1.957739545431028,1.939549159415610
